2023-05-26,acquisition_channel,google,403,17,4627.00,0.6000,0.8211,368.29,7,16.43,7,4567.86,7,0.6200,7,0.7681,7
2023-05-27,acquisition_channel,google,400,12,4377.00,0.4242,0.5714,371.14,7,17.14,7,4529.43,7,0.6371,7,0.7748,7
2023-05-28,acquisition_channel,google,418,18,5409.00,0.7500,0.7143,377.29,7,16.00,7,4405.29,7,0.6183,7,0.7595,7
2023-05-29,acquisition_channel,google,450,15,5338.00,0.5517,0.8319,383.71,7,16.43,7,4563.29,7,0.6496,7,0.7412,7
2023-05-30,acquisition_channel,google,434,23,7604.00,0.7857,0.7193,394.57,7,16.00,7,4653.57,7,0.6607,7,0.7468,7
2023-05-31,acquisition_channel,google,441,23,5980.00,0.6667,0.6475,401.00,7,17.57,7,5254.86,7,0.7194,7,0.7439,7
2023-06-01,acquisition_channel,google,470,15,3660.00,0.4706,0.7544,414.00,7,18.29,7,5544.57,7,0.6432,7,0.7267,7
2023-06-02,acquisition_channel,google,469,12,3418.00,0.4615,0.7287,430.86,7,17.57,7,5285.00,7,0.6070,7,0.7228,7
2023-06-03,acquisition_channel,google,460,18,4945.00,0.5625,0.7083,440.29,7,16.86,7,5112.29,7,0.5872,7,0.7096,7
2023-06-04,acquisition_channel,google,484,14,2936.00,0.3590,0.6325,448.86,7,17.71,7,5193.43,7,0.6070,7,0.7292,7
2023-06-05,acquisition_channel,google,497,24,6004.00,0.6667,0.7131,458.29,7,17.14,7,4840.14,7,0.5511,7,0.7175,7
2023-06-06,acquisition_channel,google,491,22,8230.00,0.8519,0.5746,465.00,7,18.43,7,4935.29,7,0.5675,7,0.7005,7
2023-06-07,acquisition_channel,google,459,11,4432.00,0.5217,0.9245,473.14,7,18.29,7,5024.71,7,0.5770,7,0.6799,7
2023-06-08,acquisition_channel,google,518,16,4948.00,0.6400,0.9106,475.71,7,16.57,7,4803.57,7,0.5563,7,0.7194,7
2023-06-09,acquisition_channel,google,514,16,6573.00,0.4848,1.2371,482.57,7,16.71,7,4987.57,7,0.5805,7,0.7418,7
2023-06-10,acquisition_channel,google,534,15,4114.00,0.4571,0.7622,489.00,7,17.29,7,5438.29,7,0.5838,7,0.8144,7
2023-06-11,acquisition_channel,google,527,20,7359.00,0.5676,0.6053,499.57,7,16.86,7,5319.57,7,0.5687,7,0.8221,7
2023-06-12,acquisition_channel,google,552,22,5446.00,0.5000,0.8485,505.71,7,17.71,7,5951.43,7,0.5985,7,0.8182,7
2023-06-13,acquisition_channel,google,533,28,10640.00,0.8529,0.7907,513.57,7,17.43,7,5871.71,7,0.5747,7,0.8375,7
2023-06-14,acquisition_channel,google,548,24,6679.00,0.5556,0.9350,519.57,7,18.29,7,6216.00,7,0.5749,7,0.8684,7
2023-06-15,acquisition_channel,google,550,23,7367.00,0.4314,0.8537,532.29,7,20.14,7,6537.00,7,0.5797,7,0.8699,7
2023-06-16,acquisition_channel,google,572,27,8519.00,0.7179,0.9760,536.86,7,21.14,7,6882.57,7,0.5499,7,0.8618,7
2023-06-17,acquisition_channel,google,577,22,6924.00,0.6571,0.7285,545.14,7,22.71,7,7160.57,7,0.5832,7,0.8245,7
2023-06-18,acquisition_channel,google,566,16,5076.00,0.4103,0.8110,551.29,7,23.71,7,7562.00,7,0.6118,7,0.8197,7
2023-06-19,acquisition_channel,google,634,15,5464.00,0.4444,0.8224,556.86,7,23.14,7,7235.86,7,0.5893,7,0.8491,7
2023-06-20,acquisition_channel,google,659,21,7954.00,0.4667,0.7200,568.57,7,22.14,7,7238.43,7,0.5814,7,0.8453,7
2023-06-21,acquisition_channel,google,643,21,5847.00,0.6286,0.7041,586.57,7,21.14,7,6854.71,7,0.5262,7,0.8352,7
2023-06-22,acquisition_channel,google,711,29,7924.00,0.4915,0.8706,600.14,7,20.71,7,6735.86,7,0.5366,7,0.8022,7
2023-06-23,acquisition_channel,google,707,28,8174.00,0.6977,0.6508,623.14,7,21.57,7,6815.43,7,0.5452,7,0.8047,7
2023-06-24,acquisition_channel,google,682,30,7494.00,0.6667,0.8916,642.43,7,21.71,7,6766.14,7,0.5423,7,0.7582,7
2023-06-25,acquisition_channel,google,756,35,10402.00,0.6296,0.7474,657.43,7,22.86,7,6847.57,7,0.5437,7,0.7815,7
2023-06-26,acquisition_channel,google,784,30,8985.00,0.6522,0.8737,684.57,7,25.57,7,7608.43,7,0.5750,7,0.7724,7
2023-06-27,acquisition_channel,google,787,41,10724.00,0.7818,0.7721,706.00,7,27.71,7,8111.43,7,0.6047,7,0.7797,7
2023-06-28,acquisition_channel,google,898,35,11021.00,0.6364,0.8528,724.29,7,30.57,7,8507.14,7,0.6497,7,0.7872,7
2023-06-29,acquisition_channel,google,836,24,6403.00,0.4808,0.7884,760.71,7,32.57,7,9246.29,7,0.6508,7,0.8084,7
2023-06-30,acquisition_channel,google,919,50,17623.00,0.6944,0.8106,778.57,7,31.86,7,9029.00,7,0.6493,7,0.7967,7
2023-07-01,acquisition_channel,google,491,12,3368.00,0.3714,0.7887,808.86,7,35.00,7,10378.86,7,0.6488,7,0.8195,7
2023-01-02,acquisition_channel,instagram,4,1,92.00,1.0000,,,0,,0,,0,,0,,0
2023-01-03,acquisition_channel,instagram,3,0,0.00,0.0000,0.0000,4.00,1,1.00,1,92.00,1,1.0000,1,,0
2023-01-04,acquisition_channel,instagram,10,0,0.00,,0.6667,3.50,2,0.50,2,46.00,2,0.5000,2,0.0000,1
2023-01-05,acquisition_channel,instagram,6,0,0.00,0.0000,1.0000,5.67,3,0.33,3,30.67,3,0.5000,2,0.3334,2
2023-01-06,acquisition_channel,instagram,6,0,0.00,,0.0000,5.75,4,0.25,4,23.00,4,0.3333,3,0.5556,3
2023-01-07,acquisition_channel,instagram,5,0,0.00,0.0000,,5.80,5,0.20,5,18.40,5,0.3333,3,0.4167,4
2023-01-08,acquisition_channel,instagram,7,2,417.00,1.0000,0.5000,5.67,6,0.17,6,15.33,6,0.2500,4,0.4167,4
2023-01-09,acquisition_channel,instagram,5,0,0.00,,0.0000,5.86,7,0.43,7,72.71,7,0.4000,5,0.4333,5
2023-01-10,acquisition_channel,instagram,16,1,279.00,1.0000,0.6000,6.00,7,0.29,7,59.57,7,0.2500,4,0.3611,6
2023-01-11,acquisition_channel,instagram,10,0,0.00,0.0000,4.0000,7.86,7,0.43,7,99.43,7,0.5000,4,0.4611,6
2023-01-12,acquisition_channel,instagram,18,2,863.00,0.6667,0.2000,7.86,7,0.43,7,99.43,7,0.4000,5,1.0167,6
2023-01-13,acquisition_channel,instagram,16,0,0.00,0.0000,4.0000,9.57,7,0.71,7,222.71,7,0.5333,5,0.8833,6
2023-01-14,acquisition_channel,instagram,24,2,432.00,0.6667,1.0000,11.00,7,0.71,7,222.71,7,0.4445,6,1.5500,6
2023-01-15,acquisition_channel,instagram,30,0,0.00,0.0000,0.5000,13.71,7,1.00,7,284.43,7,0.5556,6,1.4714,7
2023-01-16,acquisition_channel,instagram,25,1,127.00,1.0000,0.2500,17.00,7,0.71,7,224.86,7,0.3889,6,1.4714,7
2023-01-17,acquisition_channel,instagram,22,0,0.00,0.0000,0.4444,19.86,7,0.86,7,243.00,7,0.4762,7,1.5071,7
2023-01-18,acquisition_channel,instagram,27,2,548.00,0.6667,1.5000,20.71,7,0.71,7,203.14,7,0.3333,7,1.4849,7
2023-01-19,acquisition_channel,instagram,30,2,429.00,0.5000,0.3750,23.14,7,1.00,7,281.43,7,0.4286,7,1.1278,7
2023-01-20,acquisition_channel,instagram,31,1,122.00,0.2000,1.0000,24.86,7,1.00,7,219.43,7,0.4048,7,1.1528,7
2023-01-21,acquisition_channel,instagram,32,2,326.00,0.5000,1.0000,27.00,7,1.14,7,236.86,7,0.4333,7,0.7242,7
2023-01-22,acquisition_channel,instagram,27,1,235.00,0.2000,0.5714,28.14,7,1.14,7,221.71,7,0.4095,7,0.7242,7
2023-01-23,acquisition_channel,instagram,34,1,527.00,0.3333,1.1429,27.71,7,1.29,7,255.29,7,0.4381,7,0.7344,7
2023-01-24,acquisition_channel,instagram,32,3,1115.00,0.5000,0.5714,29.00,7,1.29,7,312.43,7,0.3429,7,0.8620,7
2023-01-25,acquisition_channel,instagram,36,1,204.00,0.2000,0.4545,30.43,7,1.71,7,471.71,7,0.4143,7,0.8801,7
2023-01-26,acquisition_channel,instagram,40,0,0.00,0.0000,0.8000,31.71,7,1.57,7,422.57,7,0.3476,7,0.7307,7
2023-01-27,acquisition_channel,instagram,47,1,377.00,1.0000,0.8000,33.14,7,1.29,7,361.29,7,0.2762,7,0.7915,7
2023-01-28,acquisition_channel,instagram,44,0,0.00,,0.8571,35.43,7,1.29,7,397.71,7,0.3905,7,0.7629,7
2023-01-29,acquisition_channel,instagram,35,3,745.00,0.5000,0.5000,37.14,7,1.00,7,351.14,7,0.3722,6,0.7425,7
2023-01-30,acquisition_channel,instagram,45,3,1101.00,0.7500,0.5000,38.29,7,1.29,7,424.00,7,0.4222,6,0.7323,7
2023-01-31,acquisition_channel,instagram,47,3,845.00,0.6000,0.6364,39.86,7,1.57,7,506.00,7,0.4917,6,0.6404,7
2023-02-01,acquisition_channel,instagram,46,2,302.00,0.3333,0.7273,42.00,7,1.57,7,467.43,7,0.5083,6,0.6497,7
2023-02-02,acquisition_channel,instagram,49,1,654.00,0.1667,0.8182,43.43,7,1.71,7,481.43,7,0.5306,6,0.6887,7
2023-02-03,acquisition_channel,instagram,58,3,1207.00,0.7500,0.8000,44.71,7,1.86,7,574.86,7,0.5583,6,0.6913,7
2023-02-04,acquisition_channel,instagram,47,0,0.00,0.0000,0.7692,46.29,7,2.14,7,693.43,7,0.5167,6,0.6913,7
2023-02-05,acquisition_channel,instagram,48,1,221.00,0.2000,1.5714,46.71,7,2.14,7,693.43,7,0.4429,7,0.6787,7
2023-02-06,acquisition_channel,instagram,44,3,750.00,1.0000,0.2667,48.57,7,1.86,7,618.57,7,0.4000,7,0.8318,7
2023-02-07,acquisition_channel,instagram,63,5,1237.00,0.8333,0.9286,48.43,7,1.86,7,568.43,7,0.4357,7,0.7985,7
2023-02-08,acquisition_channel,instagram,54,2,284.00,0.2857,1.1111,50.71,7,2.14,7,624.43,7,0.4690,7,0.8402,7
2023-02-09,acquisition_channel,instagram,60,3,589.00,0.3000,0.4706,51.86,7,2.14,7,621.86,7,0.4622,7,0.8950,7
2023-02-10,acquisition_channel,instagram,67,0,0.00,0.5000,0.5294,53.43,7,2.43,7,612.57,7,0.4813,7,0.8454,7
2023-02-11,acquisition_channel,instagram,56,4,1204.00,1.0000,0.5000,54.71,7,2.00,7,440.14,7,0.4456,7,0.8067,7
2023-02-12,acquisition_channel,instagram,63,0,0.00,0.0000,1.2000,56.00,7,2.57,7,612.14,7,0.5884,7,0.7683,7
2023-02-13,acquisition_channel,instagram,88,5,1546.00,0.5000,1.2500,58.14,7,2.43,7,580.57,7,0.5599,7,0.7152,7
2023-02-14,acquisition_channel,instagram,72,0,0.00,0.0000,0.3846,64.43,7,2.71,7,694.29,7,0.4884,7,0.8557,7
2023-02-15,acquisition_channel,instagram,63,3,1739.00,0.6000,0.7500,65.71,7,2.00,7,517.57,7,0.3694,7,0.7780,7
2023-02-16,acquisition_channel,instagram,75,5,1467.00,1.0000,0.8125,67.00,7,2.14,7,725.43,7,0.4143,7,0.7264,7
2023-02-17,acquisition_channel,instagram,74,4,870.00,0.4444,0.3684,69.14,7,2.43,7,850.86,7,0.5143,7,0.7752,7
2023-02-18,acquisition_channel,instagram,70,4,1180.00,0.5714,0.6842,70.14,7,3.00,7,975.14,7,0.5063,7,0.7522,7
2023-02-19,acquisition_channel,instagram,64,3,1397.00,0.5000,1.0909,72.14,7,3.00,7,971.71,7,0.4451,7,0.7785,7
2023-02-20,acquisition_channel,instagram,85,5,1658.00,0.5556,0.4167,72.29,7,3.43,7,1171.29,7,0.5165,7,0.7629,7
2023-02-21,acquisition_channel,instagram,78,0,0.00,0.0000,0.5455,71.86,7,3.43,7,1187.29,7,0.5245,7,0.6439,7
2023-02-22,acquisition_channel,instagram,95,1,259.00,0.3333,1.5294,72.71,7,3.43,7,1187.29,7,0.5245,7,0.6669,7
2023-02-23,acquisition_channel,instagram,96,1,114.00,0.1111,1.2667,77.29,7,3.14,7,975.86,7,0.4864,7,0.7782,7
2023-02-24,acquisition_channel,instagram,95,2,461.00,0.2500,0.5517,80.29,7,2.57,7,782.57,7,0.3594,7,0.8431,7
2023-02-25,acquisition_channel,instagram,94,5,1510.00,0.6250,0.8261,83.29,7,2.29,7,724.14,7,0.3316,7,0.8693,7
2023-02-26,acquisition_channel,instagram,102,0,0.00,0.0000,0.7857,86.71,7,2.43,7,771.29,7,0.3393,7,0.8896,7
2023-02-27,acquisition_channel,instagram,85,4,1194.00,0.5714,1.0000,92.14,7,2.00,7,571.71,7,0.2679,7,0.8460,7
2023-02-28,acquisition_channel,instagram,108,5,1697.00,0.4545,0.8519,92.14,7,1.86,7,505.43,7,0.2701,7,0.9293,7
2023-03-01,acquisition_channel,instagram,93,3,670.00,0.5000,1.1579,96.43,7,2.57,7,747.86,7,0.3350,7,0.9731,7
2023-03-02,acquisition_channel,instagram,110,6,1837.00,0.5000,0.6061,96.14,7,2.86,7,806.57,7,0.3589,7,0.9200,7
2023-03-03,acquisition_channel,instagram,105,5,2623.00,0.5556,1.5714,98.14,7,3.57,7,1052.71,7,0.4144,7,0.8256,7
2023-03-04,acquisition_channel,instagram,121,4,773.00,0.4000,1.0385,99.57,7,4.00,7,1361.57,7,0.4581,7,0.9713,7
2023-03-05,acquisition_channel,instagram,110,6,2203.00,0.6000,0.7692,103.43,7,3.86,7,1256.29,7,0.4259,7,1.0016,7
2023-03-06,acquisition_channel,instagram,126,3,1223.00,0.5000,1.0000,104.57,7,4.71,7,1571.00,7,0.5116,7,0.9993,7
2023-03-07,acquisition_channel,instagram,90,1,446.00,0.2000,0.7083,110.43,7,4.57,7,1575.14,7,0.5014,7,0.9993,7
2023-03-08,acquisition_channel,instagram,120,2,769.00,0.2222,0.6563,107.86,7,4.00,7,1396.43,7,0.4651,7,0.9788,7
2023-03-09,acquisition_channel,instagram,105,6,1908.00,0.5833,0.8696,111.71,7,3.86,7,1410.57,7,0.4254,7,0.9071,7
2023-03-10,acquisition_channel,instagram,118,4,1462.00,0.5714,1.3500,111.00,7,3.86,7,1420.71,7,0.4373,7,0.9448,7
2023-03-11,acquisition_channel,instagram,114,6,1658.00,0.6364,0.8462,112.86,7,3.71,7,1254.86,7,0.4396,7,0.9131,7
2023-03-12,acquisition_channel,instagram,123,3,1325.00,0.2500,0.7879,111.86,7,4.00,7,1381.29,7,0.4733,7,0.8857,7
2023-03-13,acquisition_channel,instagram,134,2,640.00,0.5000,0.4878,113.71,7,3.57,7,1255.86,7,0.4233,7,0.8883,7
2023-03-14,acquisition_channel,instagram,123,3,909.00,0.3750,0.6216,114.86,7,3.43,7,1172.57,7,0.4233,7,0.8152,7
2023-03-15,acquisition_channel,instagram,138,4,1649.00,0.3333,1.2581,119.57,7,3.71,7,1238.71,7,0.4483,7,0.8028,7
2023-03-16,acquisition_channel,instagram,113,4,914.00,0.5714,0.6563,122.14,7,4.00,7,1364.43,7,0.4642,7,0.8887,7
2023-03-17,acquisition_channel,instagram,166,9,2309.00,1.0000,0.9211,123.29,7,3.71,7,1222.43,7,0.4625,7,0.8583,7
2023-03-18,acquisition_channel,instagram,149,5,1873.00,0.5000,1.2692,130.14,7,4.43,7,1343.43,7,0.5237,7,0.7970,7
2023-03-19,acquisition_channel,instagram,135,8,3496.00,0.6667,0.7083,135.14,7,4.29,7,1374.14,7,0.5042,7,0.8574,7
2023-03-20,acquisition_channel,instagram,148,3,807.00,0.2000,0.9091,136.86,7,5.00,7,1684.29,7,0.5638,7,0.8461,7
2023-03-21,acquisition_channel,instagram,136,1,260.00,0.1111,1.0690,138.86,7,5.14,7,1708.14,7,0.5209,7,0.9062,7
2023-03-22,acquisition_channel,instagram,143,3,385.00,0.1875,0.5263,140.71,7,4.86,7,1615.43,7,0.4832,7,0.9702,7
2023-03-23,acquisition_channel,instagram,153,4,1500.00,0.2222,0.9706,141.43,7,4.71,7,1434.86,7,0.4624,7,0.8656,7
2023-03-24,acquisition_channel,instagram,167,3,1164.00,0.3000,0.6200,147.14,7,4.71,7,1518.57,7,0.4125,7,0.9105,7
2023-03-25,acquisition_channel,instagram,141,1,476.00,0.0909,0.7941,147.29,7,3.86,7,1355.00,7,0.3125,7,0.8675,7
2023-03-26,acquisition_channel,instagram,163,6,2542.00,0.4286,1.2500,146.14,7,3.29,7,1155.43,7,0.2541,7,0.7996,7
2023-03-27,acquisition_channel,instagram,178,4,1348.00,0.3077,0.7551,150.14,7,3.00,7,1019.14,7,0.2200,7,0.8770,7
2023-03-28,acquisition_channel,instagram,170,9,3036.00,0.5294,0.6098,154.43,7,3.14,7,1096.43,7,0.2354,7,0.8550,7
2023-03-29,acquisition_channel,instagram,171,3,654.00,0.2143,0.6667,159.29,7,4.29,7,1493.00,7,0.2952,7,0.7894,7
2023-03-30,acquisition_channel,instagram,141,0,0.00,0.0000,0.4722,163.29,7,4.29,7,1531.43,7,0.2990,7,0.8095,7
2023-03-31,acquisition_channel,instagram,175,8,1562.00,0.4211,0.8919,161.57,7,3.71,7,1317.14,7,0.2673,7,0.7383,7
2023-04-01,acquisition_channel,instagram,156,6,1388.00,0.4000,0.6750,162.71,7,4.43,7,1374.00,7,0.2846,7,0.7771,7
2023-04-02,acquisition_channel,instagram,173,7,1586.00,0.4667,1.1613,164.86,7,5.14,7,1504.29,7,0.3287,7,0.7601,7
2023-04-03,acquisition_channel,instagram,175,4,1091.00,0.3636,0.8158,166.29,7,5.29,7,1367.71,7,0.3342,7,0.7474,7
2023-04-04,acquisition_channel,instagram,181,9,2752.00,0.3462,0.8372,165.86,7,5.29,7,1331.00,7,0.3422,7,0.7561,7
2023-04-05,acquisition_channel,instagram,152,1,197.00,0.3333,0.7073,167.43,7,5.29,7,1290.43,7,0.3160,7,0.7886,7
2023-04-06,acquisition_channel,instagram,171,7,3460.00,0.7778,0.9459,164.71,7,5.00,7,1225.14,7,0.3330,7,0.7944,7
2023-04-07,acquisition_channel,instagram,204,7,1708.00,0.4375,0.9038,169.00,7,6.00,7,1719.43,7,0.4441,7,0.8621,7
2023-04-08,acquisition_channel,instagram,201,5,1152.00,0.4167,0.8125,173.14,7,5.86,7,1740.29,7,0.4464,7,0.8638,7
2023-04-09,acquisition_channel,instagram,181,4,949.00,0.3636,1.0000,179.57,7,5.71,7,1706.57,7,0.4488,7,0.8834,7
2023-04-10,acquisition_channel,instagram,215,5,901.00,0.3125,1.0732,180.71,7,5.29,7,1615.57,7,0.4341,7,0.8604,7
2023-04-11,acquisition_channel,instagram,207,9,2904.00,0.5000,0.7308,186.43,7,5.43,7,1588.43,7,0.4268,7,0.8971,7
2023-04-12,acquisition_channel,instagram,217,10,4457.00,1.2222,0.7193,190.14,7,5.43,7,1610.14,7,0.4488,7,0.8819,7
2023-04-13,acquisition_channel,instagram,172,5,1422.00,0.4167,0.5000,199.43,7,6.71,7,2218.71,7,0.5758,7,0.8836,7
2023-04-14,acquisition_channel,instagram,201,4,688.00,0.3000,0.9130,199.57,7,6.43,7,1927.57,7,0.5242,7,0.8199,7
2023-04-15,acquisition_channel,instagram,217,10,5375.00,0.6667,0.7778,199.14,7,6.00,7,1781.86,7,0.5045,7,0.8213,7
2023-04-16,acquisition_channel,instagram,212,9,2518.00,0.6429,0.6458,201.43,7,6.71,7,2385.14,7,0.5402,7,0.8163,7
2023-04-17,acquisition_channel,instagram,211,5,1271.00,0.3571,0.6545,205.86,7,7.43,7,2609.29,7,0.5801,7,0.7657,7
2023-04-18,acquisition_channel,instagram,211,6,1433.00,0.4615,0.7407,205.29,7,7.43,7,2662.14,7,0.5865,7,0.7059,7
2023-04-19,acquisition_channel,instagram,249,14,4684.00,0.9333,0.7778,205.86,7,7.00,7,2452.00,7,0.5810,7,0.7073,7
2023-04-20,acquisition_channel,instagram,220,12,4461.00,0.5455,0.9512,210.43,7,7.57,7,2484.43,7,0.5397,7,0.7157,7
2023-04-21,acquisition_channel,instagram,225,7,2587.00,0.3810,0.7222,217.29,7,8.57,7,2918.57,7,0.5581,7,0.7801,7
2023-04-22,acquisition_channel,instagram,224,3,1190.00,0.2308,0.8519,220.71,7,9.00,7,3189.86,7,0.5697,7,0.7529,7
2023-04-23,acquisition_channel,instagram,230,13,3625.00,0.6190,0.6182,221.71,7,8.00,7,2592.00,7,0.5074,7,0.7634,7
2023-04-24,acquisition_channel,instagram,263,11,3301.00,0.5238,0.6964,224.29,7,8.57,7,2750.14,7,0.5040,7,0.7595,7
2023-04-25,acquisition_channel,instagram,235,7,1695.00,0.5385,0.7455,231.71,7,9.43,7,3040.14,7,0.5278,7,0.7655,7
2023-04-26,acquisition_channel,instagram,257,7,1281.00,0.3333,0.8615,235.14,7,9.57,7,3077.57,7,0.5388,7,0.7662,7
2023-04-27,acquisition_channel,instagram,251,7,2739.00,0.5000,1.0392,236.29,7,8.57,7,2591.43,7,0.4531,7,0.7781,7
2023-04-28,acquisition_channel,instagram,254,16,3289.00,0.7273,1.4286,240.71,7,7.86,7,2345.43,7,0.4466,7,0.7907,7
2023-04-29,acquisition_channel,instagram,248,11,3070.00,0.4400,1.0222,244.86,7,9.14,7,2445.71,7,0.4961,7,0.8916,7
2023-04-30,acquisition_channel,instagram,252,9,2309.00,0.5882,0.7797,248.29,7,10.29,7,2714.29,7,0.5260,7,0.9159,7
2023-05-01,acquisition_channel,instagram,285,13,4446.00,0.7222,0.8630,251.43,7,9.71,7,2526.29,7,0.5216,7,0.9390,7
2023-05-02,acquisition_channel,instagram,273,7,2622.00,0.3333,0.8833,254.57,7,10.00,7,2689.86,7,0.5499,7,0.9628,7
2023-05-03,acquisition_channel,instagram,259,14,6174.00,0.5000,0.7333,260.00,7,10.00,7,2822.29,7,0.5206,7,0.9825,7
2023-05-04,acquisition_channel,instagram,272,7,1655.00,0.6000,0.7463,260.29,7,11.00,7,3521.29,7,0.5444,7,0.9642,7
2023-05-05,acquisition_channel,instagram,291,10,2778.00,0.4762,0.8485,263.29,7,11.00,7,3366.43,7,0.5587,7,0.9223,7
2023-05-06,acquisition_channel,instagram,320,11,2501.00,0.4615,0.7625,268.57,7,10.14,7,3293.43,7,0.5228,7,0.8395,7
2023-05-07,acquisition_channel,instagram,279,13,4781.00,0.7647,0.4828,278.86,7,10.14,7,3212.14,7,0.5259,7,0.8024,7
2023-05-08,acquisition_channel,instagram,304,19,4934.00,0.7917,0.8750,282.71,7,10.71,7,3565.29,7,0.5511,7,0.7600,7
2023-05-09,acquisition_channel,instagram,320,7,2366.00,0.4706,0.7674,285.43,7,11.57,7,3635.00,7,0.5611,7,0.7617,7
2023-05-10,acquisition_channel,instagram,306,17,4987.00,0.5667,0.7681,292.14,7,11.57,7,3598.43,7,0.5807,7,0.7451,7
2023-05-11,acquisition_channel,instagram,311,18,6186.00,0.6207,0.8750,298.86,7,12.00,7,3428.86,7,0.5902,7,0.7501,7
2023-05-12,acquisition_channel,instagram,312,14,3780.00,0.5385,0.6279,304.43,7,13.57,7,4076.14,7,0.5932,7,0.7685,7
2023-05-13,acquisition_channel,instagram,334,15,4153.00,0.5556,0.6988,307.43,7,14.14,7,4219.29,7,0.6021,7,0.7370,7
2023-05-14,acquisition_channel,instagram,326,4,1141.00,0.2222,0.7059,309.43,7,14.71,7,4455.29,7,0.6155,7,0.7279,7
2023-05-15,acquisition_channel,instagram,295,8,2878.00,0.4737,0.8788,316.14,7,13.43,7,3935.29,7,0.5380,7,0.7597,7
2023-05-16,acquisition_channel,instagram,309,11,3216.00,0.6875,0.8378,314.86,7,11.86,7,3641.57,7,0.4926,7,0.7603,7
2023-05-17,acquisition_channel,instagram,358,12,2679.00,0.5455,0.8571,313.29,7,12.43,7,3763.00,7,0.5236,7,0.7703,7
2023-05-18,acquisition_channel,instagram,345,13,3862.00,0.4815,1.0000,320.71,7,11.71,7,3433.29,7,0.5205,7,0.7830,7
2023-05-19,acquisition_channel,instagram,338,6,1028.00,0.2222,0.8800,325.57,7,11.00,7,3101.29,7,0.5006,7,0.8009,7
2023-05-20,acquisition_channel,instagram,338,8,2069.00,0.3478,0.7442,329.29,7,9.86,7,2708.14,7,0.4555,7,0.8369,7
2023-05-21,acquisition_channel,instagram,363,18,5989.00,0.9000,0.8750,329.86,7,8.86,7,2410.43,7,0.4258,7,0.8434,7
2023-05-22,acquisition_channel,instagram,383,16,6134.00,0.6296,0.9130,335.14,7,10.86,7,3103.00,7,0.5226,7,0.8676,7
2023-05-23,acquisition_channel,instagram,386,20,5086.00,0.5833,0.5566,347.71,7,12.00,7,3568.14,7,0.5449,7,0.8724,7
2023-05-24,acquisition_channel,instagram,369,14,5887.00,0.6087,0.7255,358.71,7,13.29,7,3835.29,7,0.5300,7,0.8323,7
2023-05-25,acquisition_channel,instagram,399,10,3878.00,0.3333,0.8586,360.29,7,13.57,7,4293.57,7,0.5390,7,0.8135,7
2023-05-26,acquisition_channel,instagram,372,16,4738.00,0.5000,0.7625,368.00,7,13.14,7,4295.86,7,0.5178,7,0.7933,7
2023-05-27,acquisition_channel,instagram,395,24,11901.00,0.7273,0.8846,372.86,7,14.57,7,4825.86,7,0.5575,7,0.7765,7
2023-05-28,acquisition_channel,instagram,390,13,6550.00,0.4333,0.9326,381.00,7,16.86,7,6230.43,7,0.6117,7,0.7965,7
2023-05-29,acquisition_channel,instagram,431,18,5752.00,0.6667,0.6814,384.86,7,16.14,7,6310.57,7,0.5451,7,0.8048,7
2023-05-30,acquisition_channel,instagram,425,13,4040.00,0.5833,0.7130,391.71,7,16.43,7,6256.00,7,0.5504,7,0.7717,7
2023-05-31,acquisition_channel,instagram,427,17,5043.00,0.5484,0.9271,397.29,7,15.43,7,6106.57,7,0.5504,7,0.7940,7
2023-06-01,acquisition_channel,instagram,417,17,6454.00,0.5938,0.8913,405.57,7,15.86,7,5986.00,7,0.5418,7,0.8228,7
2023-06-02,acquisition_channel,instagram,403,16,4449.00,0.7727,0.8817,408.14,7,16.86,7,6354.00,7,0.5790,7,0.8275,7
2023-06-03,acquisition_channel,instagram,466,16,4607.00,0.4571,0.7381,412.57,7,16.86,7,6312.71,7,0.6179,7,0.8445,7
2023-06-04,acquisition_channel,instagram,451,14,3885.00,0.5385,0.6724,422.71,7,15.71,7,5270.71,7,0.5793,7,0.8236,7
2023-06-05,acquisition_channel,instagram,501,21,8240.00,0.5122,0.7440,431.43,7,15.86,7,4890.00,7,0.5944,7,0.7864,7
2023-06-06,acquisition_channel,instagram,478,22,7395.00,0.6216,0.8991,441.43,7,16.29,7,5245.43,7,0.5723,7,0.7954,7
2023-06-07,acquisition_channel,instagram,443,21,6690.00,0.5526,0.8911,449.00,7,17.57,7,5724.71,7,0.5778,7,0.8220,7
2023-06-08,acquisition_channel,instagram,444,23,7685.00,0.9643,1.0549,451.29,7,18.14,7,5960.00,7,0.5784,7,0.8168,7
2023-06-09,acquisition_channel,instagram,543,24,5557.00,0.6486,0.8433,455.14,7,19.00,7,6135.86,7,0.6313,7,0.8402,7
2023-06-10,acquisition_channel,instagram,509,19,6264.00,0.4419,0.7176,475.14,7,20.14,7,6294.14,7,0.6136,7,0.8347,7
2023-06-11,acquisition_channel,instagram,522,23,6533.00,0.8519,0.6641,481.29,7,20.57,7,6530.86,7,0.6114,7,0.8318,7
2023-06-12,acquisition_channel,instagram,531,22,6735.00,0.9583,0.8780,491.43,7,21.86,7,6909.14,7,0.6562,7,0.8306,7
2023-06-13,acquisition_channel,instagram,555,15,4013.00,0.4324,0.8077,495.71,7,22.00,7,6694.14,7,0.7199,7,0.8497,7
